Country Name;Country Code;Indicator Name;Indicator Code;Attribute;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;Common Reference Period;
St. Lucia;362;Food and non-alcoholic beverages;PCPIF_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;;
St. Kitts and Nevis;361;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.131932928784;100.589111182616;106.017491413422;105.602175806361;100.226666666667;102.3525;102.593333333333;102.425833333333;102.381666666667;101.263333333333;100.823333333333;100.929166666667;99.8075;2010M1;
St. Kitts and Nevis;361;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2010M1;2010M1;2010M1;2010M1;2010M1;2010M1;2010M1;2010M1;2010M1;2010M1;2010M1;2010M1;2010M1;2010M1;;
St. Kitts and Nevis;361;Clothing and footwear, Percentage change, Previous period;PCPIA_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.70010092369637;5.03153709193;2.20905220294287;1.04129011816161;12.368200974042;2.2575537573604;0.706411216953859;-1.52619832075672;0.597203934350735;-0.22601941192038;1.72049177389872;0.976778603897249;;
St. Lucia;362;Housing, Water, Electricity, Gas and Other Fuels, Percentage change, Previous year;PCPIH_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.97653374897172;-4.57728353501597;6.31331078477544;2.24713671289808;1.25563222736866;-4.17062127553637;5.02756106867129;6.56737997588387;-3.22940529395551;6.99557557254925;9.13730136418792;;
St. Lucia;362;Clothing and footwear;PCPIA_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83.6960160696351;80.4269891753152;80.7945541792211;83.7797120857047;91.4943923669233;103.378529182011;98.1098649704274;112.467219060373;121.60455083138;120.717661958766;102.46896049548;94.5052385083333;2018M1;
St. Lucia;362;Clothing and footwear;PCPIA_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;2018M1;;
St. Kitts and Nevis;361;Health, Percentage change, Previous period;PCPIM_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.04218636442788;1.357308278866;6.23910197219724;3.07140081980302;4.46994815653913;-0.357744940520931;0.397950673180021;2.37349283205165;-0.341587066060767;0.302433425872781;1.09088941118258;-1.31161332262628;;
Niger;692;Education, Percentage change, Previous period;PCPIED_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.47537555191924;2.13586158344047;-4.312316236524;-2.01433936497098;0.792682926829275;;
Niger;692;Miscellaneous goods and services, Percentage change, Previous year;PCPIO_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.0922771134900749;0.506843030056355;-0.835124855300137;-0.592012007004088;9.98993457473578;;
Niger;692;Education;PCPIED_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.4864598241723;99.8996158170915;102.033333333333;97.6333333333333;95.6666666666667;96.425;2014A;
Niger;692;Education;PCPIED_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Niger;692;Recreation and culture;PCPIR_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.727800630885;101.776683094809;108.925;103.35;105.175;103.191666666667;2014A;
Niger;692;Recreation and culture;PCPIR_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Niger;692;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.3168787228526;99.2077722884174;93.7;94.4166666666667;96.1;98.6416666666667;2014A;
Niger;692;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Niger;692;Housing, Water, Electricity, Gas and Other Fuels, Percentage change, Previous period;PCPIH_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.658638750893744;-11.8813917491651;3.89353475406888;1.99065258784835;15.6992532247115;;
Niger;692;Housing, Water, Electricity, Gas and Other Fuels, Percentage change, Previous year;PCPIH_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.658638750893744;-11.8813917491651;3.89353475406888;1.99065258784835;15.6992532247115;;
Niger;692;Furnishings, household equipment and routine household maintenance, Percentage change, Previous period;PCPIHO_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.109856890226685;-5.55175482864914;0.764852365706156;1.7828773168579;2.64481442941381;;
Niger;692;Recreation and culture, Percentage change, Previous period;PCPIR_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.04130384794948;7.02353101695376;-5.11820059674087;1.7658442186744;-1.88574597892402;;
Niger;692;Transport;PCPIT_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.0969612441003;97.5797998732707;97.2666666666667;96.7583333333333;98.075;104.216666666667;2014A;
Niger;692;Transport;PCPIT_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Niger;692;Consumer Price Index, All items, Percentage change, Previous period;PCPI_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.94238514013316;0.455089820359278;2.29723114955316;-0.93028725998447;-0.576090369833069;1.65388922387802;2.79637318871281;2.96760366004453;;
Niger;692;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.482585854617;105.170748652992;92.675;96.2833333333333;98.2;113.616666666667;2014A;
Niger;692;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Niger;692;Miscellaneous goods and services;PCPIO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.367712426286;100.275095998383;100.783333333333;99.9416666666667;99.35;109.275;2014A;
Niger;692;Miscellaneous goods and services;PCPIO_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Niger;692;Recreation and culture, Percentage change, Previous year;PCPIR_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.04130384794948;7.02353101695376;-5.11820059674087;1.7658442186744;-1.88574597892402;;
Niger;692;Health;PCPIM_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.3951638736758;100.461683476294;100.816666666667;103.25;105.725;106.258333333333;2014A;
Niger;692;Health;PCPIM_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Niger;692;Restaurants and hotels;PCPIRE_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105.31194883416;104.427692427791;121.533333333333;123.316666666667;116.341666666667;115.15;2014A;
Niger;692;Restaurants and hotels;PCPIRE_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Niger;692;Clothing and footwear;PCPIA_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.9794896670508;99.9389608313349;100.375;101.4;101.325;105.666666666667;2014A;
Niger;692;Clothing and footwear;PCPIA_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Niger;692;Food and non-alcoholic beverages, Percentage change, Previous year;PCPIF_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.26114821286235;-0.863109536323255;2.96602862562513;3.45838218053925;-0.696074463779834;;
Niger;692;Consumer Price Index, All items, Percentage change, Previous year;PCPI_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.94238514013316;0.455089820359278;2.29723114955316;-0.93028725998447;-0.576090369833069;1.65388922387802;2.79637318871281;2.96760366004453;;
Niger;692;Restaurants and hotels, Percentage change, Previous year;PCPIRE_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.839654394546886;16.3803685668633;1.46736149204608;-5.65616975266928;-1.02428192822865;;
Niger;692;Miscellaneous goods and services, Percentage change, Previous period;PCPIO_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.0922771134900749;0.506843030056355;-0.835124855300137;-0.592012007004088;9.98993457473578;;
Niger;692;Communication;PCPIEC_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110.761880171279;92.9414311179017;91.3833333333333;86.9166666666667;92.075;111.616666666667;2014A;
Niger;692;Communication;PCPIEC_IX;Reference Period;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
United Arab Emirates;466;Health;PCPIM_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.9939284685153;98.5130295801907;97.6666666666667;98.1191666666667;99.1891666666667;99.5741666666667;100;100.343333333333;102.090117807116;106.044112630146;106.006446320933;2014A;
United Arab Emirates;466;Health;PCPIM_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Oman;449;Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous period;PCPIFBT_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.275206404803631;-1.65502328675981;-2.03805496828755;-0.258977900552458;1.26363164272117;5.45299145299141;3.43653752634139;2.14699890299326;0.844848112918052;7.86950420954163;8.37398373983741;1.55872301408684;0.804333552199616;3.63947239863214;5.93133788985778;17.3835657075052;0.0252716704574158;;
United Arab Emirates;466;Miscellaneous goods and services;PCPIO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.0048391421143;90.8465115690292;92.1208333333333;95.7141666666667;97.2783333333333;97.0666666666667;99.9991666666667;102.166666666667;102.96576585488;113.677263811552;117.658854751544;2014A;
United Arab Emirates;466;Miscellaneous goods and services;PCPIO_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Oman;449;Education;PCPIED_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.7696813936326;61.8548542756617;61.9902754960303;62.1134347721856;63.3245909600496;64.1144617788699;68.3707886336074;73.6763324866386;78.2730081666972;81.9891666666667;85.2475;100.016666666667;104.2;110.3;114.775;118.225;122.2;127.325;2012A;
Oman;449;Education;PCPIED_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
United Arab Emirates;466;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80.870777675546;85.8497986784626;89.855;93.0908333333333;95.055;95.9416666666667;100;102.241666666667;102.540191611141;103.645862076964;108.426298596818;2014A;
United Arab Emirates;466;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Oman;449;Miscellaneous goods and services, Percentage change, Previous period;PCPIO_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.68301709647189;4.66045855410907;3.94746261330211;4.18478933174431;12.4103127184739;8.11119521153281;14.6470499039722;9.72221758006393;14.5370844337599;16.3467340280832;5.47180591570341;0.316693057754823;0.0415385893495104;-0.157781099485148;0.216252183315314;1.56859490414144;0.931524758947529;;
United Arab Emirates;466;Consumer Price Index, All items;PCPI_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.8948713052916;94.3438464196613;95.1733333333333;96.0083333333333;96.6441666666667;97.7083333333333;100.000833333333;104.070833333333;105.752539987153;107.834675909667;111.143202344882;2014A;
United Arab Emirates;466;Consumer Price Index, All items;PCPI_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
United Arab Emirates;466;Food and non-alcoholic beverages;PCPIF_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.250630810857;81.8943465421886;85.5425;90.5583333333333;95.3058333333333;97.8733333333333;99.9983333333333;101.235833333333;102.255976412683;103.484477672071;107.144204284347;2014A;
United Arab Emirates;466;Food and non-alcoholic beverages;PCPIF_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
United Arab Emirates;466;Recreation and culture;PCPIR_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.3610123028787;89.6382412159561;93.8725;98.1641666666667;98.3866666666667;99.24;100;100.065;100.365940912614;95.6384941663564;103.828187317027;2014A;
United Arab Emirates;466;Recreation and culture;PCPIR_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Oman;449;Education, Percentage change, Previous year;PCPIED_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7857142857142;0.218933860493996;0.198675155368776;1.94991018015053;1.24733662996514;6.63863773732905;7.75995707971586;6.23901261764392;4.74768836283278;3.9741022696088;17.3250437451734;4.18263622729543;5.85412667946257;4.0571169537625;3.00588107166194;3.36223303023895;4.19394435351882;;
Oman;449;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.8602298250817;77.7436089810413;76.6664019454883;76.5236985169348;76.7153133358876;77.3190700132638;79.803082977747;86.8231196165037;92.5175823012677;93.1241666666667;95.7616666666667;100.008333333333;102.175;107.825;109.475;110.158333333333;113.316666666667;113.725;2012A;
Oman;449;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Oman;449;Education, Percentage change, Previous period;PCPIED_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7857142857142;0.218933860493996;0.198675155368776;1.94991018015053;1.24733662996514;6.63863773732905;7.75995707971586;6.23901261764392;4.74768836283278;3.9741022696088;17.3250437451734;4.18263622729543;5.85412667946257;4.0571169537625;3.00588107166194;3.36223303023895;4.19394435351882;;
Oman;449;Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous year;PCPIFBT_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.275206404803631;-1.65502328675981;-2.03805496828755;-0.258977900552458;1.26363164272117;5.45299145299141;3.43653752634139;2.14699890299326;0.844848112918052;7.86950420954163;8.37398373983741;1.55872301408684;0.804333552199616;3.63947239863214;5.93133788985778;17.3835657075052;0.0252716704574158;;
United Arab Emirates;466;Communication;PCPIEC_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102.297717622401;105.527779227345;99.4191666666667;99.4608333333333;99.4708333333333;99.4508333333333;100.000833333333;100.128333333333;99.3142737712701;97.7516754611432;101.236561273131;2014A;
United Arab Emirates;466;Communication;PCPIEC_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;2014A;;
Oman;449;Restaurants and hotels, Percentage change, Previous period;PCPIRE_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.392893453797652;-0.269718578556938;0.0672063958018782;0.168336090119877;3.13943930672988;7.76200598685694;15.3367274479603;5.8469795834171;4.34587320597176;2.94980132220506;1.09386324181289;1.17539179726574;1.0299085441213;0.342521611482638;0.235695708712607;0.227033163058462;0.275058652212602;;
Oman;449;Consumer Price Index, All items, Percentage change, Previous period;PCPI_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.279578822571307;0.23132868226709;0.624969062631392;1.90983553531865;3.54498591605032;5.83048418092712;12.3754091529911;3.46881023754896;3.25657959078624;4.04218867116394;2.94773495257208;1.04552838755363;1.02234314452965;0.0652901330286423;1.10920805807028;1.59716060337179;0.881302104009525;;
Oman;449;Consumer Price Index, All items, Percentage change, Previous year;PCPI_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.279578822571307;0.23132868226709;0.624969062631392;1.90983553531865;3.54498591605032;5.83048418092712;12.3754091529911;3.46881023754896;3.25657959078624;4.04218867116394;2.94773495257208;1.04552838755363;1.02234314452965;0.0652901330286423;1.10920805807028;1.59716060337179;0.881302104009525;;
Oman;449;Housing, Water, Electricity, Gas and Other Fuels, Percentage change, Previous period;PCPIH_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.772938286438403;-0.314607460091151;-0.295334133922691;0.0471863257979305;2.08759289439852;6.60889522917349;11.9903433317347;9.31690938260937;4.42727172726361;2.99840482409239;2.12313321703614;0.516623614698774;1.00306723037388;0.418581746552839;0.727421332243571;1.63907822135671;0.49497046144019;;
Oman;449;Alcoholic Beverages, Tobacco, and Narcotics;PCPIFBT_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.0054644808743;78.2201405152225;76.9255789747593;75.3577933905803;75.1626333593547;76.112412177986;80.2628155087172;83.0210772833724;84.8035389018996;85.52;92.25;99.975;101.533333333333;102.35;106.075;112.366666666667;131.9;131.933333333333;2012A;
Oman;449;Alcoholic Beverages, Tobacco, and Narcotics;PCPIFBT_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Vietnam;582;Consumer Price Index, All items;PCPI_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.1312544435647;80.855107156525;88.208245311902;94.0231585661436;98.4516666666667;99.3166666666667;102.538069720343;106.147673182615;109.904699359984;2014A;
